,label,S,Ag,Cr,Fe_Ka,Fe_Kb,Ar_Kb,Ca_Ka,Ni_Ka,Ni_kb,Cu_Ka,Cu_Kb,Zn_Ka,Zn_Kb,Pb_La,Pb_Lb,Ti,Nkr,Kr
0,0.6340206185567011,0.23153534110269208,0.3130651345473144,0.5453762738815942,0.7210691482967869,0.7297879023167134,0.28507091775211874,0.4928154139203118,0.30345861925815165,0.5001763416727197,0.18754883864630353,0.2016397058539863,0.7371441110990181,0.7371834560120285,0.7374749224416054,0.55618994331438,0.6855538130320312,0.19339117007998233,0.20268228567316376
1,0.4896907216494846,0.012675978485356565,0.1163108614838348,0.793317569237002,0.9917165444303817,0.9899968618601633,0.06560119573745243,0.5119798116558503,0.06495409875295932,0.5164234152833506,0.18732208273952028,0.1934137022751432,0.9203732576574225,0.9063329470594649,0.8125222365885026,0.4735418941797611,0.9293776164386173,0.019909578342994394,0.027779430661297955
2,0.44845360824742264,0.03765421906570898,0.16013679025455058,0.8275702770586784,0.9746071332867201,0.9790884194206007,0.06537271724757338,0.5630648924284141,0.11813917255404316,0.4942258650834942,0.1636903592598024,0.18166826100683173,0.8957049441441617,0.8858282954423552,0.7886641424517625,0.3994650455538302,0.9362159355896574,0.019137829419847485,0.029953529861154404
3,1.0,0.048363585467620984,0.058914659148989024,0.7640761122909063,1.0,1.0,0.05606056145333538,0.652656034286285,0.10828607184443306,0.44344661362332427,0.21278464456140214,0.22449239181916336,0.9067791326696797,0.903560285397402,0.8364392292801389,0.4648160255497986,0.9775715814363314,0.01537990909611342,0.019552719772049254
4,0.8659793814432991,0.009517038579991866,0.09947776199134534,0.712292816396104,0.9668730302289753,0.9681544596463221,0.0910021173318522,0.75632348910683,0.12101807122176489,0.45078605201071265,0.19176922526402557,0.19690419189544722,0.9087522988913879,0.8927357207650091,0.7897413630586466,0.4794204197719918,0.8519709970485428,0.016130354965274846,0.019575024655968387
5,0.19072164948453607,0.026081496774695567,0.11502902734507242,0.8502467945040451,0.9374483882379405,0.9433507111945942,0.06316442106761483,0.9968094534579228,0.09029505899566292,0.518357862609358,0.10278743465785055,0.12276887410188403,0.9894264515931858,0.9611819268608435,0.7375732321447014,0.27707787659059946,1.0,0.017097309316760706,0.02771944278594679
6,0.25257731958762886,0.019771501128577562,0.12748618846540244,1.0,0.9452136197132499,0.945722071965759,0.004854210209571719,0.9223195730563514,0.08433120306958275,0.5825590477495625,0.11607387814972667,0.13295748002128627,0.9761313008648187,0.9724645537762828,0.7277365865775206,0.3555547332068749,0.9051051952699535,0.018395499977042706,0.025042779103118473
7,0.13917525773195877,0.43180247303388003,0.5545968103732875,0.2661062393321336,0.41539695441102215,0.43503071525052045,0.4455730294104569,0.33705630526708386,0.4693166427953195,0.4454685071589347,0.05245435494225205,0.0697445909905825,0.5892203254010093,0.6096408584216937,0.6046814564941935,0.6262720435254743,0.37114978470996407,0.3759289204619367,0.38907107303183447
8,0.07216494845360827,0.445464264502669,0.5064665440033862,0.29971580017962496,0.43563435753983,0.44687593446535173,0.44064947344822375,0.33943587148517196,0.45338714882612297,0.36267047535924346,0.04536713007871827,0.06516490031066106,0.6352094549673741,0.6502783317823737,0.6012314400926898,0.6262571536324113,0.42510244960126775,0.3577937972370653,0.37316045400257286
9,0.2731958762886598,0.3794943335852821,0.4919055383497947,0.2348019679153439,0.4360659021271286,0.45685268688027636,0.3265753120778723,0.388419685192003,0.363739162273943,0.3701110350443261,0.07555546404258187,0.09197580007256144,0.5988986235854401,0.6313925638963879,0.6150938953185786,0.5500720803992063,0.38894757637132504,0.3240187514309649,0.3330920762135608
10,0.22164948453608246,0.5606576199355808,0.5144249176110174,0.13728330091937302,0.3410367303947953,0.3563009587273531,0.4342766452379811,0.40142038645573663,0.47648128632811293,0.3566522588279687,0.06449145848020264,0.07920090629955659,0.4945095962241507,0.52115497322059,0.5180548943288901,0.6252488582423525,0.222319146518985,0.4329141954030754,0.44875995545333675
